Country Name,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Ukraine,UKR,,,,99.0192,94.97116,,,,,95.71728,92.03106,94.60286,96.93185,,,116.26973,104.5747,101.67677,99.35403,95.77817,
United Arab Emirates,ARE,95.99789,102.63833,101.83917,99.91187,99.41149,96.46013,89.93659,87.66036,83.15381,82.04757,79.9637,79.09868,79.47919,85.50269,90.91837,97.66542,101.87232,107.04254,,98.12464,
United Kingdom,GBR,,,,,,,,,,,,,,,,,,,,,
United States,USA,,,,,,,,,102.06251,100.9486,97.52764,99.93564,101.12171,101.7716,96.87551,93.79706,95.83604,97.14769,96.98894,93.55994,
Uruguay,URY,97.22923,96.19718,93.6998,95.65707,96.46881,95.90977,98.00152,,95.75973,98.07434,99.7572,96.8522,97.326,93.65672,93.20066,97.5724,100.35063,105.0352,107.58836,,
Uzbekistan,UZB,,,,,,,,,,,,99.97754,101.28514,97.44166,96.02573,97.40795,98.12961,95.29685,94.0981,90.60759,
Vanuatu,VUT,,,81.74001,,,,,,,85.04634,88.10116,98.97959,97.58842,,85.88144,,,81.23374,80.08769,82.75862,
"Venezuela, RB",VEN,,86.07102,88.9991,87.94252,,,85.05846,84.76625,,84.9562,86.36804,87.6318,93.51327,91.06806,91.81456,94.3067,98.48498,99.8992,96.55938,96.37127,
Vietnam,VNM,,,,,,,,,,93.57785,94.1783,100.06194,,,,,,,,,
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,WBG,,,,,,88.09155,88.83596,89.60047,,101.54606,103.58781,106.7755,103.28866,106.22542,96.43031,95.10445,,82.81771,81.33881,81.19929,
"Yemen, Rep.",YEM,,,,,,,,,,33.48783,36.25056,37.71185,39.20565,43.27499,44.2348,46.21489,,,49.4389,,
Zambia,ZMB,,,,,,,,,60.19048,57.53678,56.13176,,55.45735,,67.46838,71.45196,80.16551,83.49228,87.5294,82.29746,
