Country Name,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Belgium,BEL,,,,,,,,,,,,,9178389075,-4499239641,9733217984,1139201857,8688143202,13095644187,-24309858658,42047061841,25743701585
Belize,BLZ,17200000,13600000,15600000,9200000,15369500,21050000,10915000,8055000,13150000,53579000,23340762.43,61162972.87,25386719.66,-11282788.19,111431922.4,125927475.8,108256902.2,139387819.3,166910700.1,108378836,95328799.77
Benin,BEN,62376777.14,120780806.6,77571726.6,1403787.184,13648839.9,13329502.12,13595869.34,13876006.49,32748439.5,37820420.38,56153556.57,41553069.46,12158024.99,44416700.03,65154248.98,53428819.13,54929323.53,261336701.3,173827794.6,,
Bermuda,BMU,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,26100000,50000000,91100000,121800000,128000000,390700000,472000000,728200000,946500000,1007700000,733550000,703176000,673943000,194620000,62630000,-241620000,277763457,363294241.5,509333082.7,420029075,
Bosnia and Herzegovina,BIH,,,,,,,,,66736468.36,176780594.8,146075610.9,118495219.8,267769569,381784637.4,708312302.7,607373915.4,764131962.5,2042320287,907865251.9,244577447.1,16473111.22
Botswana,BWA,88526215.88,-16719788.55,-11423289.77,-296441505.1,-23615780.93,29507179.6,72235497.5,96006497.27,91820638.54,35161354.34,54923189.93,-461395253,688913370.5,559763628.8,785294786.2,436472661.2,700867541,596230793.2,986313768,251343870.2,
Brazil,BRA,324000000,89000000,1924000000,801000000,2035000000,3475000000,11667000000,18608000000,29192000000,26886000000,30497652700,24714939372,14108096193,9894224671,8694901855,12549590735,-9420275577,27518241273,24601090274,36032805800,36918923579
Brunei Darussalam,BRN,,,,,,,,,,,,60694643.66,229671955.7,123820911.1,71630911.73,175068516.6,70382447.54,257635717.5,222184549.5,325586827.8,
Bulgaria,BGR,4000000,55900000,41500000,40000000,105400000,98400000,137500000,506500000,537244256.2,801671162.9,998219916.7,803281565.3,876321850.2,2070285898,2879178250,4004786052,7582756076,12903082289,9186687924,3525398087,1931523872
Burkina Faso,BFA,0,0,0,0,0,,,,,,22940371.17,8223306.064,13310124.84,24974177.84,23296145.91,34347098.01,36413004.66,336931341.5,103839781.7,,
Burundi,BDI,1249595.512,864953.8072,600088.333,337754.3455,-98946.22273,1381339.9,0,0,0,-236530.997,11683240.67,-2288.182541,0,4618.425671,44690.7076,584701.6926,31593.77819,465213.1473,3251690.822,348404.5346,
Cambodia,KHM,,,33000000,54124000,68900000,150800000,293600000,203700000,223029982.4,223146729.5,141910547.8,142109477,139080363.9,74319650.56,121173229.3,374902190.6,474827561.7,866193488,794691393.1,511338350.2,
Cameroon,CMR,-127926935.6,-36014715.28,-3853538.331,-16986707.81,-9401937.773,6691396.44,93220747.63,82233713.59,191090195.6,-3832066.471,149126598.5,38075216.69,634876024.7,327780277.2,76578011.12,257175721.1,64376815.28,197036396.9,23117191.84,809089563.8,35250979.23
Canada,CAN,2351330436,-2962333852,1229998903,-962510287,-1079707017,-2170911715,-3471892860,-11546047763,-11369969129,7526524674,21657491626,-8441354159,-4765406263,-16417068088,-43379849776,-1725069777,13941631258,59915873979,-23285648737,-20433687446,-15543551240
Cape Verde,CPV,-64114.15842,1199579.881,-753334.6157,2979859.995,1713256.469,25606826.86,28264542.26,11526812.86,9039816.275,52903260.82,32066998.48,8589256.75,14806643.96,38399283.71,67591566.44,80440643.36,131815477.7,191516813.9,213833531.9,119952640.5,
Cayman Islands,CYM,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,-3092577.657,-8376257.108,-16532435.03,-15298631.65,-3602275.009,,,,,,,,,,,,,,,,
Chad,TCD,0,-6263582.865,-11813739.57,4230785.022,26512744.07,,,,,,,,,,,,,,,,
Channel Islands,CHI,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,653700000,697400000,538300000,600100000,1671400000,2205000000,3681163777,3808707177,3144336714,6203092230,873370518.2,2590031013,2206769653,2701163916,5609601116,4801086424,5126929295,9960808985,7108656694,4812966188,6351126066
China,CHN,2657000000,3453000000,7156000000,23115000000,31787000000,33849200000,38066000000,41674000000,41117000000,36978000000,37483300000,37357000000,46789569179,47228992592,53131430172,1.05903E+11,1.02922E+11,1.43057E+11,1.21677E+11,70316256701,1.2493E+11
Colombia,COL,484000000,432600000,678700000,719100000,1297534872,712167877.2,2783749313,4752800341,2032828030,1392371103,2111113395,2525823161,1276930693,782806305.2,2873186787,5590035871,5557698609,8135991547,8342367665,4049119141,202842914.4
Comoros,COM,-708874.7573,2506163.334,-1446978.125,190704.7806,177714.24,889525.0177,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",ZAR,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",COG,0,0,0,0,0,123400168.8,72970037.46,75674692.03,40913513.68,518899545.9,162058771,71341409.07,326982578.5,321403818.2,-13061136.49,513585519.2,1487693084,2638405260,,,
Costa Rica,CRI,160400000,172800000,221600000,244400000,292900000,331400000,421260000,403760000,608260000,614465630,403564447,450839541,625305768,548122075.8,733258769,904004270,1371003808,1633691258,2072325085,1339038362,1403570289
Cote d'Ivoire,CIV,48114925.54,16305875.03,-230834502,87900032.71,77989253.94,211482185.5,268789652.6,415303614.5,380014112.4,323675947.6,234701641.1,272680081.7,212629136.7,165347467.5,282979933.1,311921178,318864759.2,426777010.3,446147780.7,380872960,
Croatia,HRV,,,,123672189.6,107523753.8,100741501.4,465985640.6,347839775.5,842125015.2,1392389911,1104793942,1397845452,552483187.4,1927270597,732256714.9,1551018911,3200480602,4712919543,4706077691,1616962099,481262072.8
Cuba,CUB,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,122031108.5,67179339.77,92759718.41,71169345.18,69078873.85,227443442.1,198579811.2,518603880,274663024.7,630475602.9,682782317.3,695603159.8,555395904.1,318466588.4,407122787.8,614353041.3,974613952.3,1032465697,-134532088.2,590051200.5,652520883.6
Czech Republic,CZE,,,,564357920.3,761909277.3,2530950304,1280582848,1258834974,3574817996,6222615311,4944400745,5476031435,8285212459,1813296004,3940296137,11628782840,4042698664,8963737281,2257630027,1951515728,4961874548
Denmark,DNK,-350087608.5,-299472545.8,-1218666434,339770299,844397585.8,1170753336,-1737018527,-1563129427,2460063169,-971169201.3,7632079642,-3867132763,1781036188,328531910.1,1125764967,-3372185289,-5726180176,-8187764827,-12634741992,-3530829613,-3651410108
Djibouti,DJI,,2290106.403,2290106.403,1423579.656,1423579.656,3218527.917,3263542.294,3100365.179,3173513.541,3212901.12,3286049.482,3392958.626,3432346.206,14224542.96,38543559.85,22203341.19,108287709.4,195351140.3,227654582.2,96859684.56,
Dominica,DMA,12888888.89,15222222.22,20411111.11,13200000,22600000,54092592.59,17800000,21114814.81,6511111.111,17955555.56,17596296.3,17115925.93,20110637.04,31472140.74,26173948.15,19235559.26,25907525.93,40486774.81,56548262.96,41310355.56,30816451.85
Dominican Republic,DOM,132800000,145000000,179700000,189300000,206800000,414300000,96500000,420600000,699800000,1337800000,952900000,1079100000,916800000,612990000,909040000,1122700000,1084600000,1667400000,2870000000,2066600000,
Ecuador,ECU,126000000,160000000,178000000,473720000,576330000,452480000,499680000,723950000,869980000,648410000,-23439367.91,538568575.2,783261009.6,871513414,836939593.9,493413835.5,271428852.5,194158526.9,1000535088,316457890.1,
"Egypt, Arab Rep.",EGY,722000000,191000000,455000000,493000000,1213000000,505000000,631000000,761350000,1031000000,1027800000,1184000000,497500000,619100000,216700000,1094400000,5283600000,9894400000,10913300000,7574400000,6140400000,
El Salvador,SLV,1898272.086,25180498.96,15309478.72,16432044.02,0,38037218.6,-7195888.064,59043540.33,1102684180,162000000,178400000,288600000,495700000,122600000,366020000,398240000,267430000,1455310000,823620000,364050000,77690000
Equatorial Guinea,GNQ,11073778.66,41324758.93,6018320.158,22301675.64,16995533.49,126924170.7,376180404.2,,,,,,,,,,,,,,
Eritrea,ERI,,,,,,,36701848.96,41097917.23,148518255.4,83222078.14,27875536.94,,,,,,,,,,
Estonia,EST,,,80399561.21,156055362,212061383.9,198991508.1,110201926.9,129637921,574232846.3,222271335.7,323884848,342433473.7,152577825.5,762862622.2,697626325.5,2253768927,675619881.8,977361941.1,617941748.7,333004588.8,1411861313
Ethiopia,ETH,0,0,0,0,0,,,,,,,,,0,0,265111675.5,545257102.2,222000573,108537544,221459581.4,
Faeroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,78782729.07,11927695.13,77784905.54,62330755.14,67822078.03,72386821.52,-7411102.401,-14407674.86,44392621.36,-86209303.8,-1714839.27,38655684.19,28954230.52,36462493.07,247379648.2,145375884.9,411793783.3,344207032.7,318170761.8,53024329.16,
Finland,FIN,-1970007773,-112918831.7,1153411829,-537946749.4,-2858035863,-450056527.3,-2464656102,-3131691250,-6668965419,-2090212536,-14772767439,-4718576450,753479068.3,5744159419,4016894736,390478087,2838713515,5461934622,-10624155161,-3758785008,-3981609854
France,FRA,-21640172227,-8778998289,-9429508956,149530697.1,-8641023245,7915340633,-8389214530,-12439587260,-16182755399,-79433876502,-1.3193E+11,-36623393644,-1044155374,-10316073867,-24074260717,-28829338873,-39576028805,-68780671777,-93405415627,-67960591520,-50722142129
French Polynesia,PYF,,,,,,,,,,,,,-3099464.496,52547969.63,-2861436.511,-7936329.8,20436347.01,44558253.07,-16084071.62,2408325.221,
Gabon,GAB,44662404.17,-69477206.65,101249830.6,-116187668.8,-99602904,-349559351.4,-491384626.7,-332254884.7,113427915.4,-230500568.6,-67957320.68,-92846418.49,61992440.87,178872924.7,344280200.4,166927616.8,,,,,
"Gambia, The",GMB,0,9197230.379,6329113.924,10724261.95,9722679.115,7727641.744,10664064.19,11666485.57,,,,,,19092232.05,55526254.83,53650280.02,82207712.04,78095561.16,78614989.73,39447691.35,37366208.26
Georgia,GEO,,,,,,,,242500000,265300000,81300000,131600000,109900000,156119460.5,330886590.8,482758940,542229625.4,1185908795,1673898559,1494068372,659463471.2,542936179.8
Germany,DEU,-21480192635,-18232576104,-20848224738,-16741625133,-11649056038,-27113273760,-44321932733,-29928541614,-66293408641,-52759042322,1.50341E+11,-13079107490,33977847737,25780029361,-29764277348,-30482513950,-62571025312,-91141522177,-76446925260,-39055811524,-60189110896
Ghana,GHA,14800000,20000000,22500000,125000000,233000000,106500000,120000000,81800000,167400000,243700000,165900000,89300000,58900000,136750000,139270000,144970000,636010000,855380000,1211580000,1677840000,2527350000
Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,1005000000,1135000000,1144000000,977000000,981000000,1053000000,1058000000,984000000,,25000000,-1015100000,974000000,-614742164.1,956527619.7,1076853135,-818350755.2,1175033341,-3303102385,2527382308,322362264.5,988331776.1
Greenland,GRL,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD,12874074.07,15274074.07,22581481.48,20248148.15,19311111.11,19977777.78,16962962.96,33500000,48685185.19,41551851.85,37407407.41,58748148.15,54488888.89,89166666.67,65014333.33,70157129.63,89787148.15,156554796.7,142239990.7,102556363,63611797.78
Guam,GUM,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,47700000,90700000,94100000,142500000,65200000,75200000,76900000,84400000,672800000,154600000,229900000,455528171.1,110616944.8,131009111.2,254800000,470200000,551800000,719700000,737400000,573700000,663400000
Guinea,GIN,17860000,38770000,19690000,2720000,210000,769000,23274000,17301000,17810000,63452427,9942000,1677000,30000000,78966000,0,105000000,125000000,385900000,318240000,140850000,101350000
Guinea-Bissau,GNB,0,0,0,0,,,,,,,,791227.1926,2540932.531,3489330.531,9180653.91,7996691.473,17322951.48,18580465.67,5969112.615,,
Guyana,GUY,0,0,146610000,69540000,106690000,74420000,59000000,52000000,44000000,46000000,67100000,56000000,43600000,26100000,30000000,76800000,102400000,152400000,168000000,,
Haiti,HTI,8000000,11800000,-2200000,-2800000,0,7400000,4100000,4000000,10760000,30000000,13250000,4400000,5700000,13800000,5900000,26000000,160600000,74500000,29800000,37950000,
Honduras,HND,43500000,52100000,47600000,26700000,34800000,50000000,90900000,121500000,99000000,237300000,375159148.5,301442923.3,268667835.1,390579688.7,553084521.8,600806555.2,668507260.7,926080633.1,901150189.5,499714933.9,
"Hong Kong SAR, China",HKG,,,,,,,,,-2219659150,5208877595,2571708313,12431302730,-7781016904,8132378138,-11683075185,6416756470,75253031.34,-6753706275,9065434596,-11599084705,-7178323022
Hungary,HUN,0,1462141210,1479009901,2339010545,1095085543,4744946483,3292760397,3705913085,3065242420,3060155003,2181836566,3579630098,2730682166,516181669.3,3166164940,5396156974,921769648.9,3164597476,1995377323,-128088761.5,3197844082
Iceland,ISL,10473394.85,-10195196.33,-19494063.87,-14333099.95,-24342416.78,-34207936.72,19729867.97,91252620.21,74532237.16,-59117676.97,-219208336,-165947041.5,-249754005.8,-48062901.71,-1830476250,-3990143607,-1669029617,-3347750674,4997978607,-2200457472,4943711455
India,IND,0,73537638.39,276512439,550019384.4,890688166,2026439031,2186732315,3464411052,2587058630,2089233597,3074684332,4073961343,3947895992,2444138426,3592188066,4628652265,5992285935,8201628958,24149749830,19668790288,11008159607
Indonesia,IDN,1093000000,1482000000,1777000000,1648000000,1500000000,3743000000,5594000000,4499000000,-240800000,-1865620963,-4550355286,-2977391857,145085548.7,-596923827.8,-1511917230,5271257208,2188448467,2253330000,3418723399,2628247483,10639407242
"Iran, Islamic Rep.",IRN,0,0,0,0,2000000,17000000,26000000,53000000,24000000,35000000,39000000,,,,,,,,,,
Iraq,IRQ,,,,,,,,,,,,,,,,426600000,78000000,963900000,1822100000,,
Ireland,IRL,262673713.4,1161834634,1226444501,901369756,400541399.9,626618447.8,1891358996,1734692835,6079644111,12221244628,20860474849,5469724851,18412497841,16817216597,-29101647984,-44824253570,-20816925829,4014366973,-34905390728,-285389446.4,8976932261
Isle of Man,IMY,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,-48400000,14600000,9000000,-10500000,-300000000,530100000,582000000,711100000,613100000,3320800000,4712200000,1084000000,601700000,1236300000,-1586400000,1872500000,-166300000,194400000,3664600000,2743500000,-2807700000
Italy,ITA,-983213743.5,-5133514421,-1043336824,-3579970957,-3039479505,-2181833574,-5151484176,-6713894054,-9772475123,220180380.2,1098938566,-6884391906,-2547622202,7551461523,-2456936624,-21143749852,-3470637068,-52075789758,-79001601801,-3177029349,-10783651210
Jamaica,JAM,137900000,133200000,142400000,77900000,77000000,81100000,90400000,146700000,287100000,428800000,394000000,524900000,407200000,604400000,541644805,581471995.9,796768451,751496215.3,1360725411,479765232.9,
Japan,JPN,-48719662066,-30334462028,-14630310138,-13715089144,-17177405458,-22468188772,-23239375347,-22858761819,-21356499321,-9958148125,-23306564690,-32306437645,-22930078323,-22527936108,-23150748203,-42224391037,-56954380863,-51307783631,-1.06266E+11,-62789598844,-58581222691
Jordan,JOR,69129901.76,-25567508.56,44121733.25,19486029.6,25995304.33,40605137.5,58815232.72,360930888.6,310014104.4,153455571.2,904654442.9,242034350.4,224400591.5,550634696.8,918617771.5,1821297602,3682087447,2574048817,2813926352,2354225352,1672957746
Kazakhstan,KAZ,,,,,,963900000,1137000000,1320000000,1143300000,1583400000,1278161529,2860608960,2163828560,2213363670,5436153677,2117077810,6662855480,7965903279,13117906080,10653380997,2155130371
Kenya,KEN,57081096.18,18830976.84,6363133.145,145655517.1,7432412.602,30934107.64,105913755.1,56143650.64,14423846.26,27391207.59,110904550.4,5302622.939,20202582.1,79662930.62,41647828.35,11524455.87,26717027.61,693011390.5,51819059.31,94534838.63,
Kiribati,KIR,299752.548,427651.4161,406859.8231,-769774.7797,403582.2802,,,,,,,,,,,,,,,,
"Korea, Dem. Rep.",PRK,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,-263100000,-308800000,-433200000,-751900000,-1652100000,-1776200000,-2344700000,-1605200000,1182100000,5537800000,4801900000,1332000000,-631900000,-609800000,3595400000,-57800000,-7588200000,-17935200000,-16940500000,-14948000000,-19379700000
Kosovo,KSV,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,-239205422,186443400,-1210684031,-639414574.5,1519181869,1028655870,-1392745736,988960448.8,1926133344,49274892.58,319476753.6,1802194458,80285803.86,4892763859,-2557516118,-4907876712,-8089222334,-9672642456,-9096510277,-7521862602,-1987514351
Kyrgyz Republic,KGZ,,,,10000000,38178000,96090000,47238000,83820000,86606213.38,38353927,-6860124.961,-1093267.123,4661963.545,45544627.8,131526535.9,42565248.3,182022902.5,208102441.6,377120091.4,189644600,233579800
Lao PDR,LAO,6000000,6900000,7800000,29900000,59200000,95100000,159800000,91000000,45900000,78900000,33890000,23904284.13,4451297.031,19484000.8,16917263,27720000,187310641,323520000,227770000,318598209.1,
Latvia,LVA,,,27291249,49624000,279076000,244594000,378705000,514970000,302900000,330600000,400400000,114300000,250300000,253500000,527400000,585300000,1491400000,1945000000,1092000000,150200000,324100000
Lebanon,LBN,,,,,,,,,,,,,1335760000,2249069313,1071728097,1908003612,1799882372,2527890758,3346465470,3677830199,4381097984
Lesotho,LSO,17080426.42,7467681.956,2667301.851,14977904.57,18735210.49,275342824.2,287495126.7,268141389.1,264796034.6,163340657.2,32358552.66,29653665.4,28302052.47,43887719.51,54689237.94,70030150.06,55176317.86,106404909.8,111819548.1,102827406.4,119315765
Liberia,LBR,,,,,,,,,,,,,,,75351731.65,82802111.44,107856671.5,131637661.6,394536077.4,217803415.7,
Libya,LBY,53676639.76,-81929746.96,249686245.9,537503309.8,-98459041.34,-157122554,-163919500.5,-301389048.6,-383682223.9,-354023690.5,43000000,-308000000,281000000,80000000,71000000,910000000,1590000000,756200000,-1776900000,546000000,
Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,,,,30175186.84,31304837.64,71555000,152275000,327600000,921325000,477837500,375175000,438725000,694779015,141984430.9,510506378.9,688826070,1550638865,1408647110,1714249485,-74546397.29,489977622.3
Luxembourg,LUX,,,,,,,,,,,,,-10277356441,-10674232615,-5212040073,-8220270914,14317755769,-75465150647,-27729946424,-26022046205,23382082949
"Macao SAR, China",MAC,,,,,,,,,,,,,345586984.4,518967066.8,848528400.8,1706442366,2130636420,5032540464,3156303375,2504983749,
"Macedonia, FYR",MKD,,,,,,,11210000,15740000,150471986.6,88103282.42,215659425.2,446259474.4,105470077.4,117462646.2,321867240.5,94231130.45,423961768.9,700150747.7,600501725.1,185527828.1,293800824.6
Madagascar,MDG,22387360.46,13681239.65,21132352.15,15357022.02,5728097.918,9710167.974,10161891.8,14005421.13,16635429.8,58385285.91,82952580.71,93059224,14661798.07,12874087,52910748,85444105,,,,,
Malawi,MWI,0,0,0,0,24992617.89,5643045.579,15797661.13,14868714.36,12104230.4,58528206.28,25999996.36,19299991.09,5899999.359,,,,,,,,
Malaysia,MYS,2332455289,3998448522,5183358086,5005642760,4341800916,4178239335,5078414948,5136514576,2163401816,2472894737,1761578947,287105263.2,1298684211,1103684211,2562894737,993682960,53139540.92,-2744191223,-7827500376,-6626128852,
Maldives,MDV,5600000,6500000,6600000,6900000,8742866.201,7230710.762,9315251.95,11408883.4,11517966.62,12322250,22312447.82,20541053.26,24718599.77,31774435.57,52933701.73,52991121.06,63826812.89,90612257.13,134793822.8,112323049.6,163815284
Mali,MLI,5729716.324,1205216.85,-21874496.99,4061271.097,17416999.67,111429781.4,43238969.64,69770664.57,8883776.99,1349685.19,78426770.67,104465180.6,242230785.4,130837850.9,100220561.1,224737743.1,82130067.5,65479188.5,179678552.2,749358901.2,
Malta,MLT,45794392.52,76982451.26,39542418.76,55536469.76,152722360.7,128028682,220267436.5,48274590.11,262359095,798356446,580061271.9,230630625.7,-400886546,431835449.2,387890037.6,702979574.9,1811409155,980364987.2,523933600.7,619210734.1,912380290
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,6736220.521,2269792.037,7549402.913,16091938.17,2079708.679,6989378.508,0,0,132643.0002,,,,,,,,,,,,
Mauritius,MUS,40434712.4,6516610.702,-28593076.08,-18472321.97,18930571.2,15069321.76,33986947.53,52096050.81,-1542138.947,42920996.84,252689268.8,-30543567.6,23375343.54,68648317.48,-17891792.01,-5187356.496,97167378.02,281189278.6,325298218.5,218842081.5,301650646.6
Mayotte,MYT,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,2634000000,4762000000,4393000000,4389000000,10972500000,9526290000,9185600000,12829800000,12756764558,13879113649,18109779299,25444497770,22892200654,14989089297,20368320240,17647694086,14293522324,21477949790,25138239767,8314877446,4334689123
"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,,,,,11568000,66390000,23180000,78290000,76240000,37830000,127460000,103320000,83600000,73640000,147790000,190860000,240650000,516260000,696690000,121080000,195400000
Monaco,MCO,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,0,0,2000000,7700000,6900000,9800000,15900000,25000000,18900000,30400000,53700000,43000000,77794000,131500000,92900000,184600000,343980000,360003600,838455402.7,569803704,1408058871
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,165122977.8,294720641.4,390026792.4,468344575.8,527018385.3,320131674.7,327104246.8,1070734312,312772796.6,831461799.2,368034434.7,2727503157,452026889.1,2300216340,862403291,1596494478,2009915950,2193821740,2150359075,1491300236,660648391.1
Mozambique,MOZ,9200000,22500000,25300000,32000000,35000000,45000000,72500000,64400000,212700000,381700000,139200000,255416251,347584940,336698815,244703873.4,107853318.8,153323085.2,427744137.8,591575715.8,878395032.6,789419280.8
Myanmar,MMR,162787693.2,240411146.6,173339723.7,105745339,126910312.1,279922221.9,313412874.3,390813529.1,317833772.6,255617520.2,258266429.4,210318105.3,152084506.4,251452483.2,213548494.2,237242950.1,278634107,,,,
Namibia,NAM,28214514.05,114076083.3,119810064.1,46607112.62,104089268.2,156544442.7,150371596.9,90321931.93,98403045.79,20277883.61,184282056.9,381653453.5,179443646.5,157599677.4,246101741.2,403096824.5,403545786,718519250.4,742612010.4,528061792.4,
Nepal,NPL,0,0,0,0,0,0,19160171.09,23056467.77,12024659.9,4351068.682,-484826.7123,0,-5952541.127,14778085.61,-417346.3839,2451784.707,-6647983.904,5741706.053,995123.9307,38176181.11,87831163.07
Netherlands,NLD,-3042424071,-7211031056,-6589407892,-3573816177,-10454808423,-7981555642,-15332480399,-13465857790,680850443,-15983678139,-11391459575,1215292493,-6300628544,-24200030273,-24470591501,-82596600162,-57029316978,71020676425,-57684426026,9199151036,-67570805819
New Caledonia,NCL,,,,,,,,,,,,,55435460.41,102012671.1,16450658.63,-37354131.8,718549473.3,410576395.2,1579874652,1087541794,
New Zealand,NZL,140651390.9,600275193.1,2906787905,1332243196,810863098.9,3796747432,3904041662,2545545144,387727430.3,382665513.2,3101207214,778546385.9,1099288007,1349941923,2780909358,3068278448,4403455689,-563527596.1,4148252468,-646594204.5,31211236.18
Nicaragua,NIC,0,0,15000000,38800000,46700000,88900000,120000000,203400000,218200000,337300000,266500000,150200000,203900000,201300000,250000000,241100000,286800000,381700000,626100000,434200000,508000000
Niger,NER,40794845.65,12544889.51,15659721.94,-40104169.2,-9452369.623,40068.24215,2408355.287,16548752.53,-1186537.663,514861.8595,9057886.1,26518388.61,4123455.727,14908801.31,13246642.49,34714892.74,51523254.13,120984808.7,316054798.9,,
Nigeria,NGA,587882970.6,712373362.5,896641282.5,1345368587,1959219858,1079271551,1593459222,1539445718,1051326217,1004916719,1140137660,1190632024,1874042130,2005390033,1874033035,4967898828,4534793963,5167441609,7145016247,7029701187,5133302650
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,-467365103,-2179606733,-547912067.5,273183636,570672627.8,-466460903.9,-2706566982,-1117336864,1154207603,968673846.1,-2470910555,1259783737,-4728193574,-2502509343,-2706323405,-16470630520,-13622871661,-6361710424,-16195699223,-15134761242,-503935756.1
