Country Name,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Italy,ITA,99.20955,97.88957,98.70885,,98.56094,100.1981,100.87021,97.48151,,101.73087,101.62411,104.58937,103.0133,103.45262,101.84039,99.98347,99.69085,101.33921,104.05567,,
Jamaica,JAM,92.41031,90.49541,,89.5004,,,,,,,84.57629,78.60468,84.31795,,83.38594,81.19715,,88.41096,,,
Japan,JPN,100.44808,102.24153,102.36585,,99.96026,,,,102.09899,,,,,,,,,,,102.36823,
Jordan,JOR,97.11236,100.81026,103.15624,101.54005,105.55829,,97.28532,,,94.63232,95.6367,,91.861,93.47356,93.41554,95.55935,92.85281,98.01215,98.79694,,
Kazakhstan,KAZ,,,,,102.81394,,,,,,93.88925,95.25306,95.60091,97.53794,105.22212,107.29662,103.38876,100.22586,103.73155,104.76616,107.3912
Kenya,KEN,,,,,,,,,,,,,,,88.99562,90.95418,,,,,
Kiribati,KIR,100.3672,,,,,107.15789,,,,107.80533,103.42651,116.59272,108.41367,118.12663,114.60481,117.88756,,,,,
"Korea, Dem. Rep.",PRK,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,98.53141,98.95303,110.9817,111.10166,113.01745,110.80431,,,95.94481,99.62929,102.76442,104.3695,99.82064,105.56811,104.44048,101.13926,100.1468,100.75954,100.16265,101.55315,
Kosovo,KSV,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,,,57.90554,,80.77488,66.65916,102.0904,100.25995,,99.2093,94.00542,80.99169,86.67776,89.30302,91.57084,103.43197,90.09611,97.8818,,93.52538,
Kyrgyz Republic,KGZ,,,,,,,,,,95.31815,95.19459,94.21434,94.28311,90.28883,91.71011,95.89147,98.35992,94.486,92.51137,94.07706,
Lao PDR,LAO,,,46.10566,48.8548,55.40974,,63.91448,67.64631,71.16053,77.07825,75.0755,74.48911,74.12543,73.45748,73.598,74.87455,77.7771,77.92743,78.28388,,
Latvia,LVA,,,,,,,,,,96.80596,97.79979,97.88398,95.37312,99.86507,94.85279,92.47488,92.68958,96.61651,96.56797,95.82413,
Lebanon,LBN,,,,,,,,,86.31142,98.03025,,,,,,,82.19352,83.06096,84.46257,82.89805,
Lesotho,LSO,41.43195,41.75346,44.74545,45.21405,47.8806,,51.89724,,51.49029,52.28727,50.55592,52.98464,53.46007,55.70989,56.78619,51.15107,64.38245,61.78218,59.66709,58.78247,
Liberia,LBR,,,,,,,,,,,,,,,,,,69.24273,62.67754,,
Libya,LBY,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,,,,,,,,,,,,,,108.83978,97.65258,,84.91379,119.40299,98.63014,114.44444,
Lithuania,LTU,,,,,,93.15633,97.00519,100.98194,,99.47837,99.0545,103.78349,104.20774,105.4177,99.75407,91.64368,92.91271,95.62389,92.38061,98.04242,
Luxembourg,LUX,,,,,,,,,,,,81.62264151,83.60836084,82.80526878,81.77101349,77.44436952,82.45208196,80.00651254,82.53303255,,
"Macao SAR, China",MAC,97.26752,,89.82985,92.64085,,,,,,96.68089,93.33644,96.01491,95.8155,95.92089,101.43528,94.97222,102.90629,102.94304,101.18163,102.08633,
"Macedonia, FYR",MKD,,,,,,95.80448,99.17994,98.92023,,104.24574,100.03033,99.66879,98.73433,96.82849,94.82396,95.27478,94.35857,92.42281,90.9623,91.05744,
Madagascar,MDG,36.29186,34.97482,33.06713,33.96495,30.75608,31.75334,31.12358,,31.67076,34.38481,37.42008,36.2815,36.36004,40.29213,46.22311,59.99537,59.33914,64.3523,71.29281,78.5054,
Malawi,MWI,31.89532,34.67307,37.68606,41.24661,44.08741,58.7265,69.59066,,,71.53522,69.13368,66.93766,69.78015,61.03112,57.27726,55.60142,53.73206,53.50505,57.60043,57.90172,
Malaysia,MYS,89.94476,91.21052,91.34325,92.30702,,,,,95.17347,94.63858,,,91.89909,91.51087,95.22139,98.4076,96.53126,96.11986,97.3772,,
Maldives,MDV,,,,,,,,,,,,,,145.42556,150.88714,141.85055,132.65993,,116.74792,126.74171,
Mali,MLI,,,,,,,,,,,37.91054,44.02996,43.76764,47.3916,49.82168,52.04933,58.686,62.59595,65.24519,67.22124,71.62979
Malta,MLT,102.64834,98.8941,102.57784,102.94709,104.55917,102.72269,100.64124,103.53141,101.09477,103.58992,105.65051,105.36344,106.18078,104.38406,101.50902,98.31524,,98.67239,102.07917,,
Marshall Islands,MHL,,,,,,,,,,99.87893,,,103.11231,98.09663,,103.78657,104.27046,104.70383,103.10966,93.38346,
Mauritania,MRT,35.96812,38.95038,37.28494,37.78375,37.59972,38.91906,38.99377,43.6728,48.26839,,,48.89696,45.58208,,,45.06086,46.29895,57.83242,62.89207,,
Mauritius,MUS,113.79736,114.55872,109.49791,103.41444,98.44724,95.74722,91.89055,91.3752,91.21922,99.25505,103.36785,102.81476,100.8196,96.64019,95.18278,93.9489,88.11694,89.08757,89.77486,88.95942,
Mayotte,MYT,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,,,,91.30738,93.21816,96.37848,98.90001,99.61301,,99.44544,99.55341,99.54859,99.9525,99.25549,100.251,100.81621,101.78686,103.154,103.53734,103.51893,
"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,,,,,,94.19381,,,,94.30824,,96.99428,97.85613,95.58256,95.95292,99.56291,98.39621,92.95444,92.23703,94.10357,
Monaco,MCO,,,,,,,,,,,,,,,,,,,,132.87671,
Mongolia,MNG,,,,,,71.42181,77.88841,75.35445,88.90981,87.64379,87.4063,91.23374,96.83349,97.72853,96.67107,93.98843,110.20612,109.01952,94.22152,,
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,60.70412,56.7522,54.47789,54.22335,53.61809,55.38093,55.77315,56.62121,58.91667,60.05968,63.12518,64.34452,67.09354,70.53045,78.31447,83.75242,87.94108,87.39041,84.9387,83.65954,
Mozambique,MOZ,32.19411,31.69366,29.31155,29.51646,30.82056,31.51698,,,,16.99183,19.72557,23.32642,27.235,,35.26564,49.01514,48.4334,52.64087,66.4975,62.674,65.6807
Myanmar,MMR,,,,,,,,,,75.38419,81.96173,79.99219,81.05834,84.02585,87.60578,,,94.14666,98.20856,98.11833,
Namibia,NAM,,,67.41211,,67.98186,,,,91.43616,90.69231,85.80842,90.38395,87.03187,88.16055,80.63181,82.32225,79.57204,79.29517,75.85013,82.9798,
Nepal,NPL,,,70.18596,,,,,,,71.28505,74.10392,71.66543,76.4212,,,,,,,,
Netherlands,NLD,,,,,,,,,,98.99408,97.2761,97.65364,100.8293,,,,,,,,
New Caledonia,NCL,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,,,,43.39501,48.85642,45.12869,,,,64.25739,61.96813,61.63897,68.63894,67.62274,67.80249,70.88081,70.64728,71.12207,70.86257,,
Niger,NER,20.42347,21.25861,22.22864,18.70832,,16.83646,13.99777,21.5065,,22.95605,21.27781,22.94426,24.52554,23.29479,31.27706,35.13405,38.71448,46.79275,43.94993,46.74523,46.03701
Nigeria,NGA,,,,,,,,,,,,,,81.88075,84.68749,87.88106,96.14966,84.47876,,,
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,95.20347,99.91416,101.91165,101.84879,,,,,97.9454,98.47507,97.32992,101.1867,102.37203,102.10149,100.9268,98.94562,95.2433,96.20906,97.64674,100.14517,
Oman,OMN,67.22269,,78.02265,,74.50907,77.4508,77.84648,78.70477,80.76722,82.52299,82.32724,82.57982,87.35878,90.14456,,,,,,80.46975,
Pakistan,PAK,,,,,,,,,,,,,,,,70.58147,68.40273,66.8815,66.88912,67.91007,
Palau,PLW,,,,,,,,,,109.1954,106.74157,,,,,,,,,,
Panama,PAN,,,,,,,,,,92.36962,94.63715,94.25402,94.74441,95.60958,96.3667,96.71904,94.39873,98.32735,101.62327,101.64202,
Papua New Guinea,PNG,53.79361,50.85885,51.8896,52.71132,57.21204,55.84539,,,55.24227,,57.77822,,,,,,,,,,
Paraguay,PRY,65.22436,67.56485,70.71317,73.18069,73.95283,75.45732,79.77855,,89.91753,87.13832,91.18935,92.87517,93.03834,95.33027,93.57307,93.75161,93.30783,93.64173,93.33642,92.17176,
Peru,PER,,,,,,89.74898,,,100.47176,104.90934,103.36515,98.29087,97.39402,101.81491,101.57083,100.85468,101.21674,102.73302,100.88084,,
Philippines,PHL,,,,,,,,,82.55931,84.96159,,96.79106,91.41874,91.90483,90.85634,90.39644,88.53567,89.60684,90.89135,,
Poland,POL,,,,,,,,,,,,,,,,,,,,95.16602,
Portugal,PRT,,,,,,,,,,,,,,,100.65124,,,,,,
Puerto Rico,PRI,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,67.46269,70.67941,62.06381,63.75121,66.06378,59.35829,50.20307,,83.75362,86.67591,,,,101.88561,,119.05866,126.65749,127.22198,119.34236,109.06277,
Romania,ROM,96.27962,,,77.16754,,,,,,103.44762,101.98353,95.26213,88.14743,90.15306,93.49359,99.3273,100.74332,119.77152,96.42138,96.12342,
Russian Federation,RUS,,,,,92.1592,91.03421,,,,,,,,,,,,,,,
Rwanda,RWA,50.41979,50.56034,54.84566,,,,,,,29.45976,24.19461,25.63021,30.42441,39.74382,40.3164,,,,52.01507,,
Samoa,WSM,,,,,,,,,,100.1749,93.18766,89.77703,99.95868,101.50345,94.55782,,,100.61562,,96.72381,
San Marino,SMR,,,,,,,,,,,,,,,,,,,,90.39548,
Sao Tome and Principe,STP,,,,,,,,,,43.25203,,,56.90141,58.39779,71.40558,72.27723,70.7,69.35167,72.63923,,81.1553
Saudi Arabia,SAU,,,,,,,,,,,,,,,,90.0928,,95.89039,98.57886,86.92627,
Senegal,SEN,51.47432,,47.71097,,47.07992,,48.74846,48.44101,50.26698,,45.11275,49.56991,50.73829,49.6639,50.65574,55.26256,50.29226,51.0624,56.84033,56.41027,
Serbia,SRB,,,,,,,,,,,,,,,,,,100.35878,103.98654,96.92985,
Seychelles,SYC,,,,,,,,,102.51323,112.7321,106.1008,112.41744,109.5675,108.05195,102.72374,111.86441,,110.05435,111.07994,105.91631,
Sierra Leone,SLE,,,,,,,,,,,,,,,,,,101.26927,,,
Singapore,SGP,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,,,,95.17933,97.1445,97.81844,97.31405,95.70981,98.46685,98.58266,97.59222,100.97962,99.09055,101.16053,99.06433,94.14235,94.10467,94.04368,95.58541,96.89963,
Slovenia,SVN,,,,,,,,96.30954,100.47645,100.89837,98.57261,95.06719,95.54403,99.25394,,,,,96.70409,95.59008,
Solomon Islands,SLB,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,,71.57826,,,,,,,87.10996,82.5807,85.53402,,89.86787,93.85387,99.92089,92.61,85.0395,85.67257,91.36131,92.63297,
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,104.3229,,,100.84344,101.6819,,,,,,,,,,103.56558,,97.8616,98.50564,100.02768,102.68003,
Sri Lanka,LKA,97.5466,101.38797,102.4118,,,,,,95.40534,,,107.91172,,,,111.55449,108.43719,104.84804,97.87905,97.08901,
St. Kitts and Nevis,KNA,,,131.99153,,,,,,,,97.91667,101.06383,111.32898,108.2774,106.40732,106.97674,,93.82151,86,93.77682,
St. Lucia,LCA,124.23501,120.59553,,126.11663,,,,,,102.91375,98.09249,107.01149,104.29307,107.42433,107.25714,102.75862,108.19291,113.23877,96.67473,99.44099,
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,,,,,,,,,,,,86.72414,89.41382,86.90265,90.89286,89.37894,,,113.7164,,
Sudan,SDN,,,,,,,,,,37.60003,37.61346,39.92199,42.01227,45.44054,,,,51.08854,53.31816,,
Suriname,SUR,,,,,,,,,,,,95.21501,,,,75.92306,83.61446,73.45322,81.28752,,
Swaziland,SWZ,59.37194,57.3686,56.27698,58.4624,59.62997,60.68796,58.49515,58.26271,60.64681,56.88364,58.78123,56.3407,57.61812,54.8051,58.49395,61.75719,63.47886,74.67661,,,
Sweden,SWE,97.13131,96.18334,100.64494,106.23608,104.63671,,,,,101.54595,99.74301,102.71494,101.98218,103.92345,101.37695,97.81128,94.52171,94.35218,94.54356,94.35523,
Switzerland,CHE,51.51274,53.04512,54.40248,61.77992,62.51595,,72.3853,,,93.26626,94.36009,96.41583,96.27033,96.10545,96.93182,94.88147,92.31362,91.98061,93.01586,94.39459,
Syrian Arab Republic,SYR,94.02542,94.46686,97.48555,88.55707,89.40695,87.19132,87.85873,88.2819,88.12852,89.35099,89.41754,91.24154,94.22882,105.86525,109.64341,113.92484,116.32053,115.28539,114.33601,112.83719,
Tajikistan,TJK,,,,,,,,,,97.47694,100.20291,101.84326,100.12948,97.78896,94.12618,,108.39761,96.83818,,,
Tanzania,TZA,,,55.85468,58.75675,,,,57.65125,48.18103,55.96685,,53.85454,58.02033,,58.14384,56.14313,73.30697,84.47036,,102.0979,
Thailand,THA,,,,,,,,,,87.3075,,,,,,,,,,,
Timor-Leste,TMP,,,,,,,,,,,,,,,,,,,80.47824,,
Togo,TGO,47.90847,47.55505,48.33167,,37.37214,53.79663,62.96961,,,71.04324,79.69695,85.12279,,80.9754,81.55965,80.34381,79.59541,,71.99776,70.9376,
Tonga,TON,135.80247,102.02102,,109.21659,,,,,97.37631,96.05463,,105.3323,108.70918,,,109.72549,101.8794,,,,
Trinidad and Tobago,TTO,,98.63172,100.1997,99.25821,,,85.1714,83.42222,,91.57966,85.47494,79.65057,,84.02595,90.07614,87.60123,,94.20766,91.91395,92.79455,
Tunisia,TUN,85.22757,78.70776,,77.13731,83.97695,94.54724,90.89978,93.25034,,90.1004,89.10197,88.95656,92.97122,95.79032,98.34968,100.7327,,102.65492,92.66068,88.36492,
Turkey,TUR,91.32306,93.47599,99.57578,94.1284,94.57194,92.49827,,,,,,,,,94.45556,97.9393,94.43418,93.47405,95.26116,,
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,97.71429,89.01099,100.52083,92.85714,,,,,
Tuvalu,TUV,,,,,,,,,,,107.93651,96.09375,83.47107,88.52459,94.2623,102.45902,89.34426,,,,
Uganda,UGA,,,,,,,,,,,,64.15055,64.95815,64.62205,60.05188,58.17529,,52.99441,57.05723,72.84239,
Ukraine,UKR,,,,99.43336,95.15403,,,,,96.47804,92.57243,95.83204,97.10286,,,117.10039,105.26668,101.42267,98.44172,95.16199,
United Arab Emirates,ARE,97.53311,104.16263,102.17602,98.72386,97.47366,95.57081,88.5181,84.43899,79.61515,79.43005,80.22812,80.0913,80.38413,86.24801,92.80187,98.40686,101.91875,102.99452,,99.54338,
